#              ************************************
#              *****    GLOBAL ATTRIBUTES    ******
#              ************************************
#
#     PROJECT                         NSSDC
#     DISCIPLINE                      Space Physics>Interplanetary Studies
#     SOURCE_NAME                     OMNI (1AU IP Data)>Merged 1 minute Interplantary OMNI data
#     DATA_TYPE                       HRO>1minute
#     DESCRIPTOR                      IMF and Plasma data
#     DATA_VERSION                    1
#     TITLE                           Near-Earth Heliosphere Data (OMNI)
#     TEXT                            1minute averaged definitive multispacecraft interplanetary parameters data
#                                     Additional information for all parameters are available from OMNI Data Documentation:                 
#                                      https://omniweb.gsfc.nasa.gov/html/HROdocum.html                                                      
#                                     Additional data access options available at  SPDF's OMNIWeb Service: https://omniweb.gsfc.nasa.gov/ow_
#                                     Recent omni high resolution updates Release Notes: https://omniweb.gsfc.nasa.gov/html/hro_news.html   
#                                     Time stamps are for the beginning of each data averaging time bin.
#     MODS                            created November 2006;
#                                     conversion to ISTP/IACG CDFs via SKTEditor Feb 2000
#                                     2024 Sept: Added BIN_LOCATION attributes
#     LOGICAL_FILE_ID                 omni_hro_1min_00000000_v01
#     PI_NAME                         J.H. King, N. Papatashvilli
#     PI_AFFILIATION                  AdnetSystems, NASA GSFC
#     GENERATION_DATE                 Ongoing
#     ACKNOWLEDGEMENT                 NSSDC
#     ADID_REF                        NSSD0110
#     RULES_OF_USE                    Public
#     INSTRUMENT_TYPE                 Plasma and Solar Wind
#                                     Activity Indices
#                                     Magnetic Fields (space)
#                                     Electric Fields (space)
#     GENERATED_BY                    King/Papatashvilli
#     TIME_RESOLUTION                 1 minute
#     LOGICAL_SOURCE                  omni_hro_1min
#     LOGICAL_SOURCE_DESCRIPTION      OMNI Combined, Definitive, 1-minute IMF and Plasma Data Time-Shifted to the                           
#                                      Nose of the Earth's Bow Shock, plus Magnetic Indices                                                  
#     LINK_TEXT                       Additional information for all parameters are available from
#                                     Additional data access options available at
#                                     Recent omni high resolution updates
#     LINK_TITLE                      OMNI Data documentation
#                                     SPDF's OMNIWeb Service
#                                     Release Notes
#     HTTP_LINK                       https://omniweb.gsfc.nasa.gov/html/HROdocum.html
#                                     https://omniweb.gsfc.nasa.gov/ow_min.html
#                                     https://omniweb.gsfc.nasa.gov/html/hro_news.html
#     ALT_LOGICAL_SOURCE              Combined_OMNI_1AU-MagneticField-Plasma-HRO_1min_cdf
#     MISSION_GROUP                   OMNI (Combined 1AU IP Data; Magnetic and Solar Indices)
#                                     ACE
#                                     Wind
#                                     IMP (All)
#                                     !___Interplanetary Data near 1 AU
#     SPASE_DATASETRESOURCEID         spase://NASA/NumericalData/OMNI/HighResolutionObservations/Version1/PT1M
#     DOI                             https://doi.org/10.48322/45bb-8792
#     CDAWEB_PARENTS                  omni_hro_1min_00000000_v01
#                                     omni_hro_1min_20240501_v01
#     CDFMAJOR                        COL_MAJOR
#
#              ************************************
#              ****  RECORD VARYING VARIABLES  ****
#              ************************************
#
#  1. Epoch Time
#  2. SYM/H - 1-minute SYM/H index,from WDC Kyoto (1981/001-2026/090)
#
EPOCH_TIME_yyyy-mm-ddThh:mm:ss.sssZ,SYM/H_INDEX_nT
2024-05-13T13:49:00.000Z,-68
2024-05-13T13:50:00.000Z,-68
2024-05-13T13:51:00.000Z,-67
2024-05-13T13:52:00.000Z,-67
2024-05-13T13:53:00.000Z,-67
2024-05-13T13:54:00.000Z,-68
2024-05-13T13:55:00.000Z,-68
2024-05-13T13:56:00.000Z,-67
2024-05-13T13:57:00.000Z,-67
2024-05-13T13:58:00.000Z,-67
2024-05-13T13:59:00.000Z,-67
2024-05-13T14:00:00.000Z,-67
2024-05-13T14:01:00.000Z,-66
2024-05-13T14:02:00.000Z,-66
2024-05-13T14:03:00.000Z,-67
2024-05-13T14:04:00.000Z,-67
2024-05-13T14:05:00.000Z,-67
2024-05-13T14:06:00.000Z,-67
2024-05-13T14:07:00.000Z,-67
2024-05-13T14:08:00.000Z,-66
2024-05-13T14:09:00.000Z,-66
2024-05-13T14:10:00.000Z,-66
2024-05-13T14:11:00.000Z,-66
2024-05-13T14:12:00.000Z,-66
2024-05-13T14:13:00.000Z,-65
2024-05-13T14:14:00.000Z,-65
2024-05-13T14:15:00.000Z,-65
2024-05-13T14:16:00.000Z,-65
2024-05-13T14:17:00.000Z,-65
2024-05-13T14:18:00.000Z,-65
2024-05-13T14:19:00.000Z,-65
2024-05-13T14:20:00.000Z,-64
2024-05-13T14:21:00.000Z,-65
2024-05-13T14:22:00.000Z,-65
2024-05-13T14:23:00.000Z,-65
2024-05-13T14:24:00.000Z,-65
2024-05-13T14:25:00.000Z,-65
2024-05-13T14:26:00.000Z,-64
2024-05-13T14:27:00.000Z,-64
2024-05-13T14:28:00.000Z,-64
2024-05-13T14:29:00.000Z,-63
2024-05-13T14:30:00.000Z,-63
2024-05-13T14:31:00.000Z,-62
2024-05-13T14:32:00.000Z,-62
2024-05-13T14:33:00.000Z,-61
2024-05-13T14:34:00.000Z,-61
2024-05-13T14:35:00.000Z,-61
2024-05-13T14:36:00.000Z,-61
2024-05-13T14:37:00.000Z,-59
2024-05-13T14:38:00.000Z,-59
2024-05-13T14:39:00.000Z,-61
2024-05-13T14:40:00.000Z,-62
2024-05-13T14:41:00.000Z,-64
2024-05-13T14:42:00.000Z,-66
2024-05-13T14:43:00.000Z,-66
2024-05-13T14:44:00.000Z,-66
2024-05-13T14:45:00.000Z,-65
2024-05-13T14:46:00.000Z,-65
2024-05-13T14:47:00.000Z,-65
2024-05-13T14:48:00.000Z,-65
2024-05-13T14:49:00.000Z,-65
2024-05-13T14:50:00.000Z,-65
2024-05-13T14:51:00.000Z,-65
2024-05-13T14:52:00.000Z,-65
2024-05-13T14:53:00.000Z,-65
2024-05-13T14:54:00.000Z,-66
2024-05-13T14:55:00.000Z,-66
2024-05-13T14:56:00.000Z,-65
2024-05-13T14:57:00.000Z,-64
2024-05-13T14:58:00.000Z,-63
2024-05-13T14:59:00.000Z,-61
2024-05-13T15:00:00.000Z,-61
2024-05-13T15:01:00.000Z,-61
2024-05-13T15:02:00.000Z,-61
2024-05-13T15:03:00.000Z,-62
2024-05-13T15:04:00.000Z,-63
2024-05-13T15:05:00.000Z,-63
2024-05-13T15:06:00.000Z,-64
2024-05-13T15:07:00.000Z,-65
2024-05-13T15:08:00.000Z,-64
2024-05-13T15:09:00.000Z,-62
2024-05-13T15:10:00.000Z,-60
2024-05-13T15:11:00.000Z,-58
2024-05-13T15:12:00.000Z,-58
2024-05-13T15:13:00.000Z,-59
2024-05-13T15:14:00.000Z,-60
2024-05-13T15:15:00.000Z,-60
2024-05-13T15:16:00.000Z,-60
2024-05-13T15:17:00.000Z,-60
2024-05-13T15:18:00.000Z,-60
2024-05-13T15:19:00.000Z,-60
2024-05-13T15:20:00.000Z,-60
2024-05-13T15:21:00.000Z,-60
2024-05-13T15:22:00.000Z,-60
2024-05-13T15:23:00.000Z,-60
2024-05-13T15:24:00.000Z,-60
2024-05-13T15:25:00.000Z,-60
2024-05-13T15:26:00.000Z,-61
2024-05-13T15:27:00.000Z,-60
2024-05-13T15:28:00.000Z,-60
2024-05-13T15:29:00.000Z,-60
2024-05-13T15:30:00.000Z,-60
2024-05-13T15:31:00.000Z,-60
2024-05-13T15:32:00.000Z,-60
2024-05-13T15:33:00.000Z,-60
2024-05-13T15:34:00.000Z,-60
2024-05-13T15:35:00.000Z,-59
2024-05-13T15:36:00.000Z,-59
2024-05-13T15:37:00.000Z,-59
2024-05-13T15:38:00.000Z,-59
2024-05-13T15:39:00.000Z,-60
2024-05-13T15:40:00.000Z,-60
2024-05-13T15:41:00.000Z,-60
2024-05-13T15:42:00.000Z,-61
2024-05-13T15:43:00.000Z,-62
2024-05-13T15:44:00.000Z,-63
2024-05-13T15:45:00.000Z,-63
2024-05-13T15:46:00.000Z,-63
2024-05-13T15:47:00.000Z,-62
2024-05-13T15:48:00.000Z,-61
2024-05-13T15:49:00.000Z,-61
2024-05-13T15:50:00.000Z,-62
2024-05-13T15:51:00.000Z,-61
2024-05-13T15:52:00.000Z,-61
2024-05-13T15:53:00.000Z,-62
2024-05-13T15:54:00.000Z,-64
2024-05-13T15:55:00.000Z,-66
2024-05-13T15:56:00.000Z,-67
2024-05-13T15:57:00.000Z,-67
2024-05-13T15:58:00.000Z,-67
2024-05-13T15:59:00.000Z,-67
2024-05-13T16:00:00.000Z,-66
2024-05-13T16:01:00.000Z,-65
2024-05-13T16:02:00.000Z,-65
2024-05-13T16:03:00.000Z,-66
2024-05-13T16:04:00.000Z,-65
2024-05-13T16:05:00.000Z,-65
2024-05-13T16:06:00.000Z,-64
2024-05-13T16:07:00.000Z,-64
2024-05-13T16:08:00.000Z,-64
2024-05-13T16:09:00.000Z,-63
2024-05-13T16:10:00.000Z,-63
2024-05-13T16:11:00.000Z,-63
2024-05-13T16:12:00.000Z,-63
2024-05-13T16:13:00.000Z,-66
2024-05-13T16:14:00.000Z,-68
2024-05-13T16:15:00.000Z,-69
2024-05-13T16:16:00.000Z,-69
2024-05-13T16:17:00.000Z,-69
2024-05-13T16:18:00.000Z,-69
2024-05-13T16:19:00.000Z,-69
2024-05-13T16:20:00.000Z,-68
2024-05-13T16:21:00.000Z,-68
2024-05-13T16:22:00.000Z,-68
2024-05-13T16:23:00.000Z,-67
2024-05-13T16:24:00.000Z,-66
2024-05-13T16:25:00.000Z,-66
2024-05-13T16:26:00.000Z,-66
2024-05-13T16:27:00.000Z,-65
2024-05-13T16:28:00.000Z,-65
2024-05-13T16:29:00.000Z,-64
2024-05-13T16:30:00.000Z,-63
2024-05-13T16:31:00.000Z,-63
2024-05-13T16:32:00.000Z,-64
2024-05-13T16:33:00.000Z,-64
2024-05-13T16:34:00.000Z,-64
2024-05-13T16:35:00.000Z,-64
2024-05-13T16:36:00.000Z,-65
2024-05-13T16:37:00.000Z,-65
2024-05-13T16:38:00.000Z,-66
2024-05-13T16:39:00.000Z,-66
2024-05-13T16:40:00.000Z,-64
2024-05-13T16:41:00.000Z,-64
2024-05-13T16:42:00.000Z,-64
2024-05-13T16:43:00.000Z,-65
2024-05-13T16:44:00.000Z,-65
2024-05-13T16:45:00.000Z,-65
2024-05-13T16:46:00.000Z,-65
2024-05-13T16:47:00.000Z,-65
2024-05-13T16:48:00.000Z,-67
2024-05-13T16:49:00.000Z,-68
2024-05-13T16:50:00.000Z,-69
2024-05-13T16:51:00.000Z,-68
2024-05-13T16:52:00.000Z,-66
2024-05-13T16:53:00.000Z,-67
2024-05-13T16:54:00.000Z,-67
2024-05-13T16:55:00.000Z,-67
2024-05-13T16:56:00.000Z,-68
2024-05-13T16:57:00.000Z,-68
2024-05-13T16:58:00.000Z,-68
2024-05-13T16:59:00.000Z,-68
2024-05-13T17:00:00.000Z,-68
2024-05-13T17:01:00.000Z,-68
2024-05-13T17:02:00.000Z,-68
2024-05-13T17:03:00.000Z,-69
2024-05-13T17:04:00.000Z,-68
2024-05-13T17:05:00.000Z,-67
2024-05-13T17:06:00.000Z,-67
2024-05-13T17:07:00.000Z,-68
2024-05-13T17:08:00.000Z,-68
2024-05-13T17:09:00.000Z,-67
2024-05-13T17:10:00.000Z,-68
2024-05-13T17:11:00.000Z,-68
2024-05-13T17:12:00.000Z,-68
2024-05-13T17:13:00.000Z,-69
2024-05-13T17:14:00.000Z,-69
2024-05-13T17:15:00.000Z,-69
2024-05-13T17:16:00.000Z,-70
2024-05-13T17:17:00.000Z,-70
2024-05-13T17:18:00.000Z,-70
2024-05-13T17:19:00.000Z,-70
2024-05-13T17:20:00.000Z,-70
2024-05-13T17:21:00.000Z,-70
2024-05-13T17:22:00.000Z,-70
2024-05-13T17:23:00.000Z,-69
2024-05-13T17:24:00.000Z,-70
2024-05-13T17:25:00.000Z,-70
2024-05-13T17:26:00.000Z,-71
2024-05-13T17:27:00.000Z,-70
2024-05-13T17:28:00.000Z,-70
2024-05-13T17:29:00.000Z,-69
2024-05-13T17:30:00.000Z,-70
2024-05-13T17:31:00.000Z,-70
2024-05-13T17:32:00.000Z,-69
2024-05-13T17:33:00.000Z,-69
2024-05-13T17:34:00.000Z,-69
2024-05-13T17:35:00.000Z,-69
2024-05-13T17:36:00.000Z,-71
2024-05-13T17:37:00.000Z,-71
2024-05-13T17:38:00.000Z,-72
2024-05-13T17:39:00.000Z,-72
2024-05-13T17:40:00.000Z,-71
2024-05-13T17:41:00.000Z,-71
2024-05-13T17:42:00.000Z,-71
2024-05-13T17:43:00.000Z,-70
2024-05-13T17:44:00.000Z,-70
2024-05-13T17:45:00.000Z,-70
2024-05-13T17:46:00.000Z,-70
2024-05-13T17:47:00.000Z,-70
2024-05-13T17:48:00.000Z,-70
2024-05-13T17:49:00.000Z,-71
2024-05-13T17:50:00.000Z,-71
2024-05-13T17:51:00.000Z,-70
2024-05-13T17:52:00.000Z,-71
2024-05-13T17:53:00.000Z,-72
2024-05-13T17:54:00.000Z,-72
2024-05-13T17:55:00.000Z,-72
2024-05-13T17:56:00.000Z,-71
2024-05-13T17:57:00.000Z,-71
2024-05-13T17:58:00.000Z,-72
2024-05-13T17:59:00.000Z,-72
2024-05-13T18:00:00.000Z,-72
2024-05-13T18:01:00.000Z,-72
2024-05-13T18:02:00.000Z,-71
2024-05-13T18:03:00.000Z,-70
2024-05-13T18:04:00.000Z,-71
2024-05-13T18:05:00.000Z,-72
2024-05-13T18:06:00.000Z,-72
2024-05-13T18:07:00.000Z,-72
2024-05-13T18:08:00.000Z,-71
2024-05-13T18:09:00.000Z,-70
2024-05-13T18:10:00.000Z,-69
2024-05-13T18:11:00.000Z,-69
2024-05-13T18:12:00.000Z,-69
2024-05-13T18:13:00.000Z,-69
2024-05-13T18:14:00.000Z,-69
2024-05-13T18:15:00.000Z,-69
2024-05-13T18:16:00.000Z,-69
2024-05-13T18:17:00.000Z,-68
2024-05-13T18:18:00.000Z,-68
2024-05-13T18:19:00.000Z,-68
2024-05-13T18:20:00.000Z,-69
2024-05-13T18:21:00.000Z,-69
2024-05-13T18:22:00.000Z,-69
2024-05-13T18:23:00.000Z,-69
2024-05-13T18:24:00.000Z,-70
2024-05-13T18:25:00.000Z,-70
2024-05-13T18:26:00.000Z,-70
2024-05-13T18:27:00.000Z,-70
2024-05-13T18:28:00.000Z,-70
2024-05-13T18:29:00.000Z,-70
2024-05-13T18:30:00.000Z,-70
2024-05-13T18:31:00.000Z,-71
2024-05-13T18:32:00.000Z,-71
2024-05-13T18:33:00.000Z,-71
2024-05-13T18:34:00.000Z,-71
2024-05-13T18:35:00.000Z,-72
2024-05-13T18:36:00.000Z,-72
2024-05-13T18:37:00.000Z,-72
2024-05-13T18:38:00.000Z,-72
2024-05-13T18:39:00.000Z,-71
2024-05-13T18:40:00.000Z,-71
2024-05-13T18:41:00.000Z,-71
2024-05-13T18:42:00.000Z,-71
2024-05-13T18:43:00.000Z,-72
2024-05-13T18:44:00.000Z,-72
2024-05-13T18:45:00.000Z,-72
2024-05-13T18:46:00.000Z,-72
2024-05-13T18:47:00.000Z,-72
2024-05-13T18:48:00.000Z,-72
2024-05-13T18:49:00.000Z,-71
2024-05-13T18:50:00.000Z,-71
2024-05-13T18:51:00.000Z,-71
2024-05-13T18:52:00.000Z,-71
2024-05-13T18:53:00.000Z,-71
2024-05-13T18:54:00.000Z,-71
2024-05-13T18:55:00.000Z,-70
2024-05-13T18:56:00.000Z,-69
2024-05-13T18:57:00.000Z,-69
2024-05-13T18:58:00.000Z,-69
2024-05-13T18:59:00.000Z,-69
2024-05-13T19:00:00.000Z,-68
2024-05-13T19:01:00.000Z,-68
2024-05-13T19:02:00.000Z,-68
2024-05-13T19:03:00.000Z,-68
2024-05-13T19:04:00.000Z,-68
2024-05-13T19:05:00.000Z,-67
2024-05-13T19:06:00.000Z,-66
2024-05-13T19:07:00.000Z,-66
2024-05-13T19:08:00.000Z,-65
2024-05-13T19:09:00.000Z,-64
2024-05-13T19:10:00.000Z,-65
2024-05-13T19:11:00.000Z,-65
2024-05-13T19:12:00.000Z,-64
2024-05-13T19:13:00.000Z,-62
2024-05-13T19:14:00.000Z,-62
2024-05-13T19:15:00.000Z,-61
2024-05-13T19:16:00.000Z,-60
2024-05-13T19:17:00.000Z,-61
2024-05-13T19:18:00.000Z,-63
2024-05-13T19:19:00.000Z,-64
2024-05-13T19:20:00.000Z,-64
2024-05-13T19:21:00.000Z,-64
2024-05-13T19:22:00.000Z,-63
2024-05-13T19:23:00.000Z,-63
2024-05-13T19:24:00.000Z,-64
2024-05-13T19:25:00.000Z,-62
2024-05-13T19:26:00.000Z,-61
2024-05-13T19:27:00.000Z,-62
2024-05-13T19:28:00.000Z,-62
2024-05-13T19:29:00.000Z,-62
2024-05-13T19:30:00.000Z,-62
2024-05-13T19:31:00.000Z,-62
2024-05-13T19:32:00.000Z,-63
2024-05-13T19:33:00.000Z,-63
2024-05-13T19:34:00.000Z,-62
2024-05-13T19:35:00.000Z,-62
2024-05-13T19:36:00.000Z,-61
2024-05-13T19:37:00.000Z,-60
2024-05-13T19:38:00.000Z,-60
2024-05-13T19:39:00.000Z,-59
2024-05-13T19:40:00.000Z,-58
2024-05-13T19:41:00.000Z,-57
2024-05-13T19:42:00.000Z,-58
2024-05-13T19:43:00.000Z,-58
2024-05-13T19:44:00.000Z,-58
2024-05-13T19:45:00.000Z,-57
2024-05-13T19:46:00.000Z,-57
2024-05-13T19:47:00.000Z,-56
2024-05-13T19:48:00.000Z,-57
2024-05-13T19:49:00.000Z,-57
2024-05-13T19:50:00.000Z,-57
2024-05-13T19:51:00.000Z,-57
2024-05-13T19:52:00.000Z,-57
2024-05-13T19:53:00.000Z,-56
2024-05-13T19:54:00.000Z,-57
2024-05-13T19:55:00.000Z,-57
2024-05-13T19:56:00.000Z,-57
2024-05-13T19:57:00.000Z,-57
2024-05-13T19:58:00.000Z,-57
2024-05-13T19:59:00.000Z,-57
2024-05-13T20:00:00.000Z,-57
2024-05-13T20:01:00.000Z,-58
2024-05-13T20:02:00.000Z,-58
2024-05-13T20:03:00.000Z,-58
2024-05-13T20:04:00.000Z,-58
2024-05-13T20:05:00.000Z,-59
2024-05-13T20:06:00.000Z,-59
2024-05-13T20:07:00.000Z,-59
2024-05-13T20:08:00.000Z,-58
2024-05-13T20:09:00.000Z,-58
2024-05-13T20:10:00.000Z,-58
2024-05-13T20:11:00.000Z,-58
2024-05-13T20:12:00.000Z,-57
2024-05-13T20:13:00.000Z,-57
2024-05-13T20:14:00.000Z,-57
2024-05-13T20:15:00.000Z,-57
2024-05-13T20:16:00.000Z,-57
2024-05-13T20:17:00.000Z,-57
2024-05-13T20:18:00.000Z,-56
2024-05-13T20:19:00.000Z,-56
2024-05-13T20:20:00.000Z,-55
2024-05-13T20:21:00.000Z,-55
2024-05-13T20:22:00.000Z,-56
2024-05-13T20:23:00.000Z,-56
2024-05-13T20:24:00.000Z,-57
2024-05-13T20:25:00.000Z,-56
2024-05-13T20:26:00.000Z,-56
2024-05-13T20:27:00.000Z,-56
2024-05-13T20:28:00.000Z,-55
2024-05-13T20:29:00.000Z,-55
2024-05-13T20:30:00.000Z,-55
2024-05-13T20:31:00.000Z,-55
2024-05-13T20:32:00.000Z,-55
2024-05-13T20:33:00.000Z,-55
2024-05-13T20:34:00.000Z,-55
2024-05-13T20:35:00.000Z,-55
2024-05-13T20:36:00.000Z,-55
2024-05-13T20:37:00.000Z,-55
2024-05-13T20:38:00.000Z,-55
2024-05-13T20:39:00.000Z,-56
2024-05-13T20:40:00.000Z,-56
2024-05-13T20:41:00.000Z,-55
2024-05-13T20:42:00.000Z,-55
2024-05-13T20:43:00.000Z,-54
2024-05-13T20:44:00.000Z,-55
2024-05-13T20:45:00.000Z,-54
2024-05-13T20:46:00.000Z,-54
2024-05-13T20:47:00.000Z,-54
2024-05-13T20:48:00.000Z,-54
2024-05-13T20:49:00.000Z,-54
2024-05-13T20:50:00.000Z,-54
2024-05-13T20:51:00.000Z,-54
2024-05-13T20:52:00.000Z,-54
2024-05-13T20:53:00.000Z,-53
2024-05-13T20:54:00.000Z,-53
2024-05-13T20:55:00.000Z,-53
2024-05-13T20:56:00.000Z,-52
2024-05-13T20:57:00.000Z,-52
2024-05-13T20:58:00.000Z,-52
2024-05-13T20:59:00.000Z,-52
2024-05-13T21:00:00.000Z,-52
2024-05-13T21:01:00.000Z,-52
2024-05-13T21:02:00.000Z,-52
2024-05-13T21:03:00.000Z,-52
2024-05-13T21:04:00.000Z,-52
2024-05-13T21:05:00.000Z,-52
2024-05-13T21:06:00.000Z,-52
2024-05-13T21:07:00.000Z,-52
2024-05-13T21:08:00.000Z,-52
2024-05-13T21:09:00.000Z,-52
2024-05-13T21:10:00.000Z,-51
2024-05-13T21:11:00.000Z,-51
2024-05-13T21:12:00.000Z,-51
2024-05-13T21:13:00.000Z,-50
2024-05-13T21:14:00.000Z,-50
2024-05-13T21:15:00.000Z,-50
2024-05-13T21:16:00.000Z,-50
2024-05-13T21:17:00.000Z,-51
2024-05-13T21:18:00.000Z,-50
2024-05-13T21:19:00.000Z,-50
2024-05-13T21:20:00.000Z,-49
2024-05-13T21:21:00.000Z,-49
2024-05-13T21:22:00.000Z,-49
2024-05-13T21:23:00.000Z,-49
2024-05-13T21:24:00.000Z,-49
2024-05-13T21:25:00.000Z,-49
2024-05-13T21:26:00.000Z,-49
2024-05-13T21:27:00.000Z,-49
2024-05-13T21:28:00.000Z,-49
2024-05-13T21:29:00.000Z,-49
2024-05-13T21:30:00.000Z,-49
2024-05-13T21:31:00.000Z,-49
2024-05-13T21:32:00.000Z,-48
2024-05-13T21:33:00.000Z,-48
2024-05-13T21:34:00.000Z,-48
2024-05-13T21:35:00.000Z,-48
2024-05-13T21:36:00.000Z,-49
2024-05-13T21:37:00.000Z,-49
2024-05-13T21:38:00.000Z,-48
2024-05-13T21:39:00.000Z,-48
2024-05-13T21:40:00.000Z,-47
2024-05-13T21:41:00.000Z,-47
2024-05-13T21:42:00.000Z,-48
2024-05-13T21:43:00.000Z,-49
2024-05-13T21:44:00.000Z,-49
2024-05-13T21:45:00.000Z,-48
2024-05-13T21:46:00.000Z,-47
2024-05-13T21:47:00.000Z,-48
2024-05-13T21:48:00.000Z,-47
2024-05-13T21:49:00.000Z,-47
2024-05-13T21:50:00.000Z,-46
2024-05-13T21:51:00.000Z,-45
2024-05-13T21:52:00.000Z,-45
2024-05-13T21:53:00.000Z,-45
2024-05-13T21:54:00.000Z,-45
2024-05-13T21:55:00.000Z,-45
2024-05-13T21:56:00.000Z,-45
2024-05-13T21:57:00.000Z,-44
2024-05-13T21:58:00.000Z,-44
2024-05-13T21:59:00.000Z,-43
2024-05-13T22:00:00.000Z,-43
2024-05-13T22:01:00.000Z,-43
2024-05-13T22:02:00.000Z,-42
2024-05-13T22:03:00.000Z,-42
2024-05-13T22:04:00.000Z,-43
2024-05-13T22:05:00.000Z,-43
2024-05-13T22:06:00.000Z,-42
2024-05-13T22:07:00.000Z,-43
2024-05-13T22:08:00.000Z,-43
2024-05-13T22:09:00.000Z,-44
2024-05-13T22:10:00.000Z,-45
2024-05-13T22:11:00.000Z,-45
2024-05-13T22:12:00.000Z,-46
2024-05-13T22:13:00.000Z,-46
2024-05-13T22:14:00.000Z,-45
2024-05-13T22:15:00.000Z,-45
2024-05-13T22:16:00.000Z,-45
2024-05-13T22:17:00.000Z,-45
2024-05-13T22:18:00.000Z,-45
2024-05-13T22:19:00.000Z,-46
2024-05-13T22:20:00.000Z,-47
2024-05-13T22:21:00.000Z,-47
2024-05-13T22:22:00.000Z,-47
2024-05-13T22:23:00.000Z,-48
2024-05-13T22:24:00.000Z,-48
2024-05-13T22:25:00.000Z,-47
2024-05-13T22:26:00.000Z,-48
2024-05-13T22:27:00.000Z,-47
2024-05-13T22:28:00.000Z,-47
2024-05-13T22:29:00.000Z,-47
2024-05-13T22:30:00.000Z,-49
2024-05-13T22:31:00.000Z,-49
2024-05-13T22:32:00.000Z,-49
2024-05-13T22:33:00.000Z,-49
2024-05-13T22:34:00.000Z,-49
2024-05-13T22:35:00.000Z,-49
2024-05-13T22:36:00.000Z,-49
2024-05-13T22:37:00.000Z,-48
2024-05-13T22:38:00.000Z,-48
2024-05-13T22:39:00.000Z,-48
2024-05-13T22:40:00.000Z,-48
2024-05-13T22:41:00.000Z,-48
2024-05-13T22:42:00.000Z,-48
2024-05-13T22:43:00.000Z,-48
2024-05-13T22:44:00.000Z,-48
2024-05-13T22:45:00.000Z,-48
2024-05-13T22:46:00.000Z,-48
2024-05-13T22:47:00.000Z,-49
2024-05-13T22:48:00.000Z,-49
2024-05-13T22:49:00.000Z,-49
2024-05-13T22:50:00.000Z,-48
2024-05-13T22:51:00.000Z,-48
2024-05-13T22:52:00.000Z,-48
2024-05-13T22:53:00.000Z,-48
2024-05-13T22:54:00.000Z,-48
2024-05-13T22:55:00.000Z,-48
2024-05-13T22:56:00.000Z,-48
2024-05-13T22:57:00.000Z,-48
2024-05-13T22:58:00.000Z,-48
2024-05-13T22:59:00.000Z,-49
2024-05-13T23:00:00.000Z,-49
2024-05-13T23:01:00.000Z,-49
2024-05-13T23:02:00.000Z,-49
2024-05-13T23:03:00.000Z,-49
2024-05-13T23:04:00.000Z,-48
2024-05-13T23:05:00.000Z,-48
2024-05-13T23:06:00.000Z,-49
2024-05-13T23:07:00.000Z,-50
2024-05-13T23:08:00.000Z,-51
2024-05-13T23:09:00.000Z,-52
2024-05-13T23:10:00.000Z,-52
2024-05-13T23:11:00.000Z,-53
2024-05-13T23:12:00.000Z,-52
2024-05-13T23:13:00.000Z,-51
2024-05-13T23:14:00.000Z,-51
2024-05-13T23:15:00.000Z,-51
2024-05-13T23:16:00.000Z,-51
2024-05-13T23:17:00.000Z,-53
2024-05-13T23:18:00.000Z,-54
2024-05-13T23:19:00.000Z,-55
2024-05-13T23:20:00.000Z,-55
2024-05-13T23:21:00.000Z,-54
2024-05-13T23:22:00.000Z,-54
2024-05-13T23:23:00.000Z,-52
2024-05-13T23:24:00.000Z,-51
2024-05-13T23:25:00.000Z,-50
2024-05-13T23:26:00.000Z,-50
2024-05-13T23:27:00.000Z,-50
2024-05-13T23:28:00.000Z,-51
2024-05-13T23:29:00.000Z,-51
2024-05-13T23:30:00.000Z,-51
2024-05-13T23:31:00.000Z,-51
2024-05-13T23:32:00.000Z,-51
2024-05-13T23:33:00.000Z,-52
2024-05-13T23:34:00.000Z,-53
2024-05-13T23:35:00.000Z,-51
2024-05-13T23:36:00.000Z,-47
2024-05-13T23:37:00.000Z,-43
2024-05-13T23:38:00.000Z,-40
2024-05-13T23:39:00.000Z,-39
2024-05-13T23:40:00.000Z,-39
2024-05-13T23:41:00.000Z,-42
2024-05-13T23:42:00.000Z,-45
2024-05-13T23:43:00.000Z,-47
2024-05-13T23:44:00.000Z,-48
2024-05-13T23:45:00.000Z,-48
2024-05-13T23:46:00.000Z,-48
2024-05-13T23:47:00.000Z,-47
2024-05-13T23:48:00.000Z,-46
2024-05-13T23:49:00.000Z,-46
2024-05-13T23:50:00.000Z,-46
2024-05-13T23:51:00.000Z,-47
2024-05-13T23:52:00.000Z,-47
2024-05-13T23:53:00.000Z,-46
2024-05-13T23:54:00.000Z,-46
2024-05-13T23:55:00.000Z,-46
2024-05-13T23:56:00.000Z,-46
2024-05-13T23:57:00.000Z,-47
2024-05-13T23:58:00.000Z,-47
2024-05-13T23:59:00.000Z,-47
2024-05-14T00:00:00.000Z,-48
#  
# Key Parameter and Survey data (labels K0,K1,K2) are preliminary browse data.
# Generated by CDAWeb on: Sun Apr 26 16:05:40 2026
